id,vehicleId,Severity,Description,BestPractice,ActionToBeTaken,Confirm,CreatedDateTime,ClosedDateTime,vin
439,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2024-01-19 01:00,2024-01-19 05:27,VIN5914AUD
440,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2024-01-19 23:42,2024-01-20 10:42,VIN5914AUD
441,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2024-01-22 01:24,2024-01-22 18:47,VIN5914AUD
442,KA03AL3782,Low,Frequent Charging less than 10% leads to wastage of operation time.,Avoid frequent short charging sessions,Avoid shart charging sessiosn,1,2024-01-22 06:20,2024-01-22 22:51,VIN5914AUD
443,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2024-01-22 13:50,2024-01-23 09:32,VIN5914AUD
444,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2024-01-22 06:28,2024-01-22 20:45,VIN5914AUD
445,KA03AL3782,High,Charging Outside Specified Location - Will incure higher Charges,Charge in the designated charging stations.,Charge in the designated charging stations.,1,2024-01-23 16:12,2024-01-23 19:33,VIN5914AUD
446,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2024-01-23 13:34,2024-01-24 06:41,VIN5914AUD
447,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2024-01-23 04:32,2024-01-23 10:59,VIN5914AUD
448,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2024-01-22 23:22,2024-01-23 15:24,VIN5914AUD
449,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2024-01-24 06:06,2024-01-25 00:18,VIN5914AUD
450,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2024-01-24 02:05,2024-01-24 20:39,VIN5914AUD
451,KA03AL3782,Low,Frequent Charging less than 10% leads to wastage of operation time.,Avoid frequent short charging sessions,Avoid shart charging sessiosn,1,2024-01-23 23:52,2024-01-24 00:22,VIN5914AUD
452,KA03AL3782,Low,Frequent Charging less than 10% leads to wastage of operation time.,Avoid frequent short charging sessions,Avoid shart charging sessiosn,1,2024-01-24 23:39,2024-01-25 08:25,VIN5914AUD
453,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2024-01-24 15:41,2024-01-25 12:13,VIN5914AUD
454,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2024-01-25 10:03,2024-01-26 00:00,VIN5914AUD
455,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2024-01-25 02:24,2024-01-25 10:55,VIN5914AUD
456,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2024-01-26 14:27,2024-01-26 23:20,VIN5914AUD
457,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2024-01-27 00:12,2024-01-27 19:42,VIN5914AUD
458,KA03AL3782,Low,Frequent Charging less than 10% leads to wastage of operation time.,Avoid frequent short charging sessions,Avoid shart charging sessiosn,1,2024-01-29 14:23,2024-01-30 13:32,VIN5914AUD
459,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2024-01-30 15:11,2024-01-30 16:34,VIN5914AUD
460,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2024-01-31 12:12,2024-02-01 00:41,VIN5914AUD
461,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2024-01-31 09:37,2024-02-01 06:36,VIN5914AUD
462,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2024-01-31 06:10,2024-01-31 20:23,VIN5914AUD
463,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2024-01-31 01:56,2024-01-31 20:01,VIN5914AUD
464,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2024-01-30 23:18,2024-01-31 08:17,VIN5914AUD
